Date,Hour,sellFullPlannedVolume
2012-10-11,10,92688.164
2012-10-11,11,91845.234
2012-10-11,12,90824.508
2012-10-11,13,90885.938
2012-10-11,14,90431.172
2012-10-11,15,90092.758
2012-10-11,16,90206.094
2012-10-11,17,90762.078
2012-10-11,18,92851.656
2012-10-11,19,93716.391
2012-10-11,20,92687.922
2012-10-11,21,90390.414
2012-10-11,22,85689.609
2012-10-11,23,80919.969
2012-10-12,0,77455.156
2012-10-12,1,75429.797
2012-10-12,2,75192.188
2012-10-12,3,75113.867
2012-10-12,4,76527.648
2012-10-12,5,79060.273
2012-10-12,6,82246.461
2012-10-12,7,87276.852
2012-10-12,8,91188.328
2012-10-12,9,93028.359
2012-10-12,10,92952.648
2012-10-12,11,92081.656
2012-10-12,12,91020.047
2012-10-12,13,91173.422
2012-10-12,14,90578.945
2012-10-12,15,90320.648
2012-10-12,16,90138.688
2012-10-12,17,90559.422
2012-10-12,18,92730.188
2012-10-12,19,93554.633
2012-10-12,20,92631.102
2012-10-12,21,90454.508
2012-10-12,22,86236.734
2012-10-12,23,81429.453
2012-10-13,0,77523.289
2012-10-13,1,75884.078
2012-10-13,2,75006.227
2012-10-13,3,74811.406
2012-10-13,4,75247.242
2012-10-13,5,76146.414
2012-10-13,6,77453.258
2012-10-13,7,80193.031
2012-10-13,8,83243.523
2012-10-13,9,85729.156
2012-10-13,10,86893.750
2012-10-13,11,86785.953
2012-10-13,12,86249.914
2012-10-13,13,86060.000
2012-10-13,14,85694.297
2012-10-13,15,85654.258
2012-10-13,16,86116.516
2012-10-13,17,87384.078
2012-10-13,18,89482.938
2012-10-13,19,90782.773
2012-10-13,20,90410.031
2012-10-13,21,88010.906
2012-10-13,22,84106.672
2012-10-13,23,79701.125
2012-10-14,0,76560.117
2012-10-14,1,75314.500
2012-10-14,2,74534.695
2012-10-14,3,74259.094
2012-10-14,4,74400.586
2012-10-14,5,74927.281
2012-10-14,6,76487.133
2012-10-14,7,78457.062
2012-10-14,8,80408.508
2012-10-14,9,83039.617
2012-10-14,10,84155.055
2012-10-14,11,84189.586
2012-10-14,12,83754.445
2012-10-14,13,83779.109
2012-10-14,14,83552.898
2012-10-14,15,83888.055
2012-10-14,16,84361.711
2012-10-14,17,85810.773
2012-10-14,18,88675.789
2012-10-14,19,90568.844
2012-10-14,20,90199.961
2012-10-14,21,87652.680
2012-10-14,22,83592.094
2012-10-14,23,78996.031
2012-10-15,0,77082.531
2012-10-15,1,75382.648
2012-10-15,2,74763.859
2012-10-15,3,74808.969
2012-10-15,4,76314.820
2012-10-15,5,78936.211
2012-10-15,6,82565.922
2012-10-15,7,87484.430
2012-10-15,8,91499.641
2012-10-15,9,94029.188
2012-10-15,10,94323.359
2012-10-15,11,93484.398
2012-10-15,12,92280.523
2012-10-15,13,92380.016
2012-10-15,14,92056.516
2012-10-15,15,91966.242
2012-10-15,16,91666.320
2012-10-15,17,92436.648
2012-10-15,18,94512.789
2012-10-15,19,95350.812
2012-10-15,20,93906.266
2012-10-15,21,91609.109
2012-10-15,22,86819.969
2012-10-15,23,82009.102
2012-10-16,0,78914.562
2012-10-16,1,77272.766
2012-10-16,2,76152.555
2012-10-16,3,76159.883
2012-10-16,4,77492.359
2012-10-16,5,80080.672
2012-10-16,6,83593.250
2012-10-16,7,88428.719
2012-10-16,8,92436.008
2012-10-16,9,94691.695
2012-10-16,10,94685.898
2012-10-16,11,93628.484
2012-10-16,12,92522.219
2012-10-16,13,92810.969
2012-10-16,14,92448.344
2012-10-16,15,92151.445
2012-10-16,16,91743.914
2012-10-16,17,92510.523
2012-10-16,18,95177.195
2012-10-16,19,96040.938
2012-10-16,20,94575.320
2012-10-16,21,92230.820
2012-10-16,22,87659.383
2012-10-16,23,82636.422
2012-10-17,0,79411.977
2012-10-17,1,78133.273
2012-10-17,2,77284.914
2012-10-17,3,77296.508
2012-10-17,4,78372.648
2012-10-17,5,80140.531
2012-10-17,6,84165.227
2012-10-17,7,89442.281
2012-10-17,8,93358.086
2012-10-17,9,95512.172
2012-10-17,10,95603.453
2012-10-17,11,94742.070
2012-10-17,12,93902.016
2012-10-17,13,94043.438
2012-10-17,14,93841.977
2012-10-17,15,93610.133
2012-10-17,16,93335.695
2012-10-17,17,93766.031
2012-10-17,18,95997.383
2012-10-17,19,96670.617
2012-10-17,20,95027.352
2012-10-17,21,92672.922
2012-10-17,22,87952.820
2012-10-17,23,83067.102
2012-10-18,0,79537.305
2012-10-18,1,78063.734
2012-10-18,2,77307.156
2012-10-18,3,77208.297
2012-10-18,4,78464.414
2012-10-18,5,80348.000
2012-10-18,6,84277.820
2012-10-18,7,89523.898
2012-10-18,8,93490.477
2012-10-18,9,95711.445
2012-10-18,10,95855.203
2012-10-18,11,95000.750
2012-10-18,12,93988.773
2012-10-18,13,93895.805
2012-10-18,14,93625.000
2012-10-18,15,93296.383
2012-10-18,16,93208.477
2012-10-18,17,93639.859
2012-10-18,18,95912.156
2012-10-18,19,96529.156
2012-10-18,20,94795.445
2012-10-18,21,92402.164
2012-10-18,22,87793.820
2012-10-18,23,82923.586
2012-10-19,0,79419.492
2012-10-19,1,78035.875
2012-10-19,2,76854.234
2012-10-19,3,76823.016
2012-10-19,4,78143.445
2012-10-19,5,80317.883
2012-10-19,6,84442.594
2012-10-19,7,89460.336
2012-10-19,8,93368.695
2012-10-19,9,95124.969
2012-10-19,10,94969.242
2012-10-19,11,94086.977
2012-10-19,12,92911.570
2012-10-19,13,92950.719
2012-10-19,14,92562.656
2012-10-19,15,92194.016
2012-10-19,16,92116.242
2012-10-19,17,92977.562
2012-10-19,18,95328.539
2012-10-19,19,96402.688
2012-10-19,20,94542.758
2012-10-19,21,92156.516
2012-10-19,22,87597.117
2012-10-19,23,82925.359
2012-10-20,0,79601.445
2012-10-20,1,77887.602
2012-10-20,2,76915.516
2012-10-20,3,76636.117
2012-10-20,4,76980.539
2012-10-20,5,77178.281
2012-10-20,6,79167.141
2012-10-20,7,82095.594
2012-10-20,8,85009.227
2012-10-20,9,87197.953
2012-10-20,10,88148.305
2012-10-20,11,87977.102
2012-10-20,12,87173.758
2012-10-20,13,86865.422
2012-10-20,14,86616.516
2012-10-20,15,86612.359
2012-10-20,16,87220.828
2012-10-20,17,88577.602
2012-10-20,18,90974.148
2012-10-20,19,92448.094
2012-10-20,20,91466.062
2012-10-20,21,89342.578
2012-10-20,22,85509.805
2012-10-20,23,80960.023
2012-10-21,0,77985.414
2012-10-21,1,76797.156
2012-10-21,2,76039.266
2012-10-21,3,75685.867
2012-10-21,4,76007.391
2012-10-21,5,76740.141
2012-10-21,6,78004.055
2012-10-21,7,79030.547
2012-10-21,8,81659.258
2012-10-21,9,84057.062
2012-10-21,10,85088.781
2012-10-21,11,85341.992
2012-10-21,12,84998.367
2012-10-21,13,84922.031
2012-10-21,14,84814.734
2012-10-21,15,85081.531
2012-10-21,16,85981.102
2012-10-21,17,87752.867
2012-10-21,18,90820.898
2012-10-21,19,92439.727
2012-10-21,20,91503.602
2012-10-21,21,89060.211
2012-10-21,22,85008.719
2012-10-21,23,80612.820
2012-10-22,0,78195.258
2012-10-22,1,76793.953
2012-10-22,2,76120.938
2012-10-22,3,76160.656
2012-10-22,4,77548.984
2012-10-22,5,79730.789
2012-10-22,6,84011.812
2012-10-22,7,89314.062
2012-10-22,8,93620.047
2012-10-22,9,95619.859
2012-10-22,10,95697.227
2012-10-22,11,94964.352
2012-10-22,12,94148.742
2012-10-22,13,94345.227
2012-10-22,14,94074.914
2012-10-22,15,93774.008
2012-10-22,16,93722.234
2012-10-22,17,94124.906
2012-10-22,18,96517.094
2012-10-22,19,97071.203
2012-10-22,20,94842.367
2012-10-22,21,92086.664
2012-10-22,22,87341.742
2012-10-22,23,82633.828
2012-10-23,0,79191.148
2012-10-23,1,77723.398
2012-10-23,2,77073.258
2012-10-23,3,77057.133
2012-10-23,4,78390.406
2012-10-23,5,80710.688
2012-10-23,6,84518.000
2012-10-23,7,89516.344
2012-10-23,8,93700.148
2012-10-23,9,95566.523
2012-10-23,10,95690.914
2012-10-23,11,94835.734
2012-10-23,12,93781.562
2012-10-23,13,93992.992
2012-10-23,14,93601.531
2012-10-23,15,93423.250
2012-10-23,16,93380.852
2012-10-23,17,93747.453
2012-10-23,18,96327.609
2012-10-23,19,96777.398
2012-10-23,20,94809.742
2012-10-23,21,92277.172
2012-10-23,22,87724.727
2012-10-23,23,82834.695
2012-10-24,0,79794.203
2012-10-24,1,78201.328
2012-10-24,2,77404.734
2012-10-24,3,77713.297
2012-10-24,4,78997.234
2012-10-24,5,81536.953
2012-10-24,6,85318.320
2012-10-24,7,90955.242
2012-10-24,8,95000.711
2012-10-24,9,97000.891
2012-10-24,10,97175.133
2012-10-24,11,96165.844
2012-10-24,12,94980.828
2012-10-24,13,95431.453
2012-10-24,14,95166.695
2012-10-24,15,94852.773
2012-10-24,16,94812.680
2012-10-24,17,95242.891
2012-10-24,18,97695.000
2012-10-24,19,98032.359
2012-10-24,20,96191.641
2012-10-24,21,93603.836
2012-10-24,22,88963.547
2012-10-24,23,83770.891
2012-10-25,0,80335.492
2012-10-25,1,78677.719
2012-10-25,2,78194.617
2012-10-25,3,78296.953
2012-10-25,4,79453.734
2012-10-25,5,81780.953
2012-10-25,6,85043.359
2012-10-25,7,90450.445
2012-10-25,8,94723.930
2012-10-25,9,96659.117
2012-10-25,10,96756.586
2012-10-25,11,95912.227
2012-10-25,12,94815.891
2012-10-25,13,95057.633
2012-10-25,14,94841.867
2012-10-25,15,94641.328
2012-10-25,16,95055.969
2012-10-25,17,95996.727
2012-10-25,18,98317.195
2012-10-25,19,98481.891
2012-10-25,20,96390.062
2012-10-25,21,93694.406
2012-10-25,22,88985.352
2012-10-25,23,83762.836
2012-10-26,0,81003.930
2012-10-26,1,79603.383
2012-10-26,2,78915.516
2012-10-26,3,79065.586
2012-10-26,4,80092.133
2012-10-26,5,82228.266
2012-10-26,6,85948.742
2012-10-26,7,91382.016
2012-10-26,8,95348.023
2012-10-26,9,97284.336
2012-10-26,10,97529.117
2012-10-26,11,96578.734
2012-10-26,12,95550.125
2012-10-26,13,95636.156
2012-10-26,14,95363.289
2012-10-26,15,95382.734
2012-10-26,16,95549.758
2012-10-26,17,96520.492
2012-10-26,18,98786.836
2012-10-26,19,98660.422
2012-10-26,20,96809.438
2012-10-26,21,94226.117
2012-10-26,22,89759.031
2012-10-26,23,84937.031
2012-10-27,0,81808.984
2012-10-27,1,80138.727
2012-10-27,2,78788.289
2012-10-27,3,78455.781
2012-10-27,4,78721.586
2012-10-27,5,79813.281
2012-10-27,6,81990.078
2012-10-27,7,84989.539
2012-10-27,8,88223.672
2012-10-27,9,90205.453
2012-10-27,10,91067.789
2012-10-27,11,90803.008
2012-10-27,12,90095.164
2012-10-27,13,89829.484
2012-10-27,14,90077.570
2012-10-27,15,90413.578
2012-10-27,16,91006.320
2012-10-27,17,92444.328
2012-10-27,18,94938.781
2012-10-27,19,95475.336
2012-10-27,20,93989.695
2012-10-27,21,91502.359
2012-10-27,22,87503.531
2012-10-27,23,83155.789
2012-10-28,0,79838.484
2012-10-28,1,77998.188
2012-10-28,2,77566.258
2012-10-28,3,77235.320
2012-10-28,4,77458.352
2012-10-28,5,78499.914
2012-10-28,6,79878.406
2012-10-28,7,81371.547
2012-10-28,8,84065.141
2012-10-28,9,86358.992
2012-10-28,10,87629.547
2012-10-28,11,87742.102
2012-10-28,12,87566.656
2012-10-28,13,87487.531
2012-10-28,14,87978.383
2012-10-28,15,88657.391
2012-10-28,16,89640.453
2012-10-28,17,91431.570
2012-10-28,18,94211.148
2012-10-28,19,95159.422
2012-10-28,20,93681.703
2012-10-28,21,91011.781
2012-10-28,22,86890.305
2012-10-28,23,82538.422
2012-10-29,0,79894.625
2012-10-29,1,78840.828
2012-10-29,2,78483.094
2012-10-29,3,78515.758
2012-10-29,4,79581.070
2012-10-29,5,81939.516
2012-10-29,6,85863.422
2012-10-29,7,91509.883
2012-10-29,8,95842.375
2012-10-29,9,97797.508
2012-10-29,10,98115.195
2012-10-29,11,97298.922
2012-10-29,12,96270.172
2012-10-29,13,96310.453
2012-10-29,14,96142.273
2012-10-29,15,96057.781
2012-10-29,16,96160.719
2012-10-29,17,96907.000
2012-10-29,18,99433.508
2012-10-29,19,99295.961
2012-10-29,20,97172.883
2012-10-29,21,94302.914
2012-10-29,22,90130.164
2012-10-29,23,85062.719
2012-10-30,0,81895.070
2012-10-30,1,80528.000
2012-10-30,2,79936.023
2012-10-30,3,80165.914
2012-10-30,4,81194.398
2012-10-30,5,83187.320
2012-10-30,6,86990.289
2012-10-30,7,92199.266
2012-10-30,8,96517.969
2012-10-30,9,98509.586
2012-10-30,10,98789.250
2012-10-30,11,97737.656
2012-10-30,12,96754.938
2012-10-30,13,96918.656
2012-10-30,14,96867.211
2012-10-30,15,96590.484
2012-10-30,16,96636.508
2012-10-30,17,97437.812
2012-10-30,18,99951.469
2012-10-30,19,99874.773
2012-10-30,20,97740.633
2012-10-30,21,95183.297
2012-10-30,22,90631.930
2012-10-30,23,85707.922
2012-10-31,0,82446.711
2012-10-31,1,81125.547
2012-10-31,2,80419.672
2012-10-31,3,80329.562
2012-10-31,4,81514.539
2012-10-31,5,83856.234
2012-10-31,6,87633.516
2012-10-31,7,93193.242
2012-10-31,8,97303.781
2012-10-31,9,99270.195
2012-10-31,10,99491.602
2012-10-31,11,98460.609
2012-10-31,12,97471.938
2012-10-31,13,97680.109
2012-10-31,14,97446.422
2012-10-31,15,97481.492
2012-10-31,16,97645.172
2012-10-31,17,98646.906
2012-10-31,18,100726.641
2012-10-31,19,100188.477
2012-10-31,20,97948.984
2012-10-31,21,95363.109
2012-10-31,22,90949.656
2012-10-31,23,85880.406
2012-11-01,0,83873.984
2012-11-01,1,82104.844
2012-11-01,2,81329.305
2012-11-01,3,81135.531
2012-11-01,4,82446.133
2012-11-01,5,84362.805
2012-11-01,6,88237.945
2012-11-01,7,93557.898
2012-11-01,8,97514.562
2012-11-01,9,99707.875
2012-11-01,10,99950.906
2012-11-01,11,99555.492
2012-11-01,12,98776.172
2012-11-01,13,98654.758
2012-11-01,14,98030.062
2012-11-01,15,98071.945
2012-11-01,16,98493.930
2012-11-01,17,99760.742
2012-11-01,18,101994.086
2012-11-01,19,101152.328
2012-11-01,20,98957.391
2012-11-01,21,96344.594
2012-11-01,22,92075.477
2012-11-01,23,87080.688
2012-11-02,0,83594.992
2012-11-02,1,81713.852
2012-11-02,2,80984.648
2012-11-02,3,81380.953
2012-11-02,4,82272.492
2012-11-02,5,84351.438
2012-11-02,6,88306.000
2012-11-02,7,93598.836
2012-11-02,8,97757.406
2012-11-02,9,99773.961
2012-11-02,10,99993.641
2012-11-02,11,99770.047
2012-11-02,12,98873.180
2012-11-02,13,98662.320
2012-11-02,14,98019.977
2012-11-02,15,97682.961
2012-11-02,16,98004.633
2012-11-02,17,99315.305
2012-11-02,18,101271.125
2012-11-02,19,100855.984
2012-11-02,20,98585.945
2012-11-02,21,96048.844
2012-11-02,22,91985.312
2012-11-02,23,87092.125
2012-11-03,0,83273.281
2012-11-03,1,81568.094
2012-11-03,2,80996.242
2012-11-03,3,80980.094
2012-11-03,4,80716.016
2012-11-03,5,82027.508
2012-11-03,6,84408.719
2012-11-03,7,86600.359
2012-11-03,8,89340.297
2012-11-03,9,91516.648
2012-11-03,10,92596.148
2012-11-03,11,92423.906
2012-11-03,12,91968.789
2012-11-03,13,91734.883
2012-11-03,14,91656.047
2012-11-03,15,92027.523
2012-11-03,16,92861.758
2012-11-03,17,94875.352
2012-11-03,18,97198.328
2012-11-03,19,97231.352
2012-11-03,20,95452.219
2012-11-03,21,92970.391
2012-11-03,22,89665.430
2012-11-03,23,85614.312
2012-11-04,0,82474.680
2012-11-04,1,80732.695
2012-11-04,2,79636.211
2012-11-04,3,79559.023
2012-11-04,4,79549.867
2012-11-04,5,80373.359
2012-11-04,6,81833.945
2012-11-04,7,83876.945
2012-11-04,8,85980.609
2012-11-04,9,88535.086
2012-11-04,10,89824.539
2012-11-04,11,90011.164
2012-11-04,12,90067.398
2012-11-04,13,90072.938
2012-11-04,14,90319.133
2012-11-04,15,91142.055
2012-11-04,16,92278.719
2012-11-04,17,94338.438
2012-11-04,18,96648.805
2012-11-04,19,96742.125
2012-11-04,20,95059.492
2012-11-04,21,92553.297
2012-11-04,22,88815.406
2012-11-04,23,84887.766
2012-11-05,0,83177.750
2012-11-05,1,81705.297
2012-11-05,2,80486.773
2012-11-05,3,80142.242
2012-11-05,4,80297.867
2012-11-05,5,80766.922
2012-11-05,6,81915.672
2012-11-05,7,84078.344
2012-11-05,8,86591.891
2012-11-05,9,88877.578
2012-11-05,10,90059.094
2012-11-05,11,90670.125
2012-11-05,12,90347.312
2012-11-05,13,90415.102
2012-11-05,14,90679.008
2012-11-05,15,91612.664
2012-11-05,16,92768.680
2012-11-05,17,94885.422
2012-11-05,18,97135.953
2012-11-05,19,97205.500
2012-11-05,20,95276.367
2012-11-05,21,92714.500
2012-11-05,22,89095.602
2012-11-05,23,85094.398
2012-11-06,0,83226.500
2012-11-06,1,82061.250
2012-11-06,2,81257.211
2012-11-06,3,80861.391
2012-11-06,4,81843.305
2012-11-06,5,83920.898
2012-11-06,6,87989.008
2012-11-06,7,92916.930
2012-11-06,8,96435.242
2012-11-06,9,98604.461
2012-11-06,10,98815.844
2012-11-06,11,98395.289
2012-11-06,12,97524.016
2012-11-06,13,97810.180
2012-11-06,14,97572.781
2012-11-06,15,97531.414
2012-11-06,16,97959.062
2012-11-06,17,99155.680
2012-11-06,18,100810.656
2012-11-06,19,100379.758
2012-11-06,20,98219.180
2012-11-06,21,96041.680
2012-11-06,22,91839.031
2012-11-06,23,87151.812
2012-11-07,0,83368.695
2012-11-07,1,82294.367
2012-11-07,2,81584.008
2012-11-07,3,81575.930
2012-11-07,4,82483.656
2012-11-07,5,84479.227
2012-11-07,6,88138.719
2012-11-07,7,93258.562
2012-11-07,8,97155.117
2012-11-07,9,99335.688
2012-11-07,10,99590.914
2012-11-07,11,99131.242
2012-11-07,12,98217.500
2012-11-07,13,98435.570
2012-11-07,14,98044.688
2012-11-07,15,98183.562
2012-11-07,16,98368.266
2012-11-07,17,99158.586
2012-11-07,18,100824.352
2012-11-07,19,100567.312
2012-11-07,20,98446.578
2012-11-07,21,95956.234
2012-11-07,22,91972.344
2012-11-07,23,87236.312
2012-11-08,0,83363.164
2012-11-08,1,81934.688
2012-11-08,2,80964.797
2012-11-08,3,81197.859
2012-11-08,4,82128.930
2012-11-08,5,84255.578
2012-11-08,6,87900.164
2012-11-08,7,93253.297
2012-11-08,8,97083.352
2012-11-08,9,99292.406
2012-11-08,10,99325.633
2012-11-08,11,99225.906
2012-11-08,12,98657.875
2012-11-08,13,98521.984
2012-11-08,14,98473.031
2012-11-08,15,98322.781
2012-11-08,16,98351.320
2012-11-08,17,99425.039
2012-11-08,18,100979.852
2012-11-08,19,100437.586
2012-11-08,20,98302.203
2012-11-08,21,96323.727
2012-11-08,22,92094.430
2012-11-08,23,87662.477
2012-11-09,0,84208.570
2012-11-09,1,82683.820
2012-11-09,2,81693.336
2012-11-09,3,81390.031
2012-11-09,4,82588.047
2012-11-09,5,84510.969
2012-11-09,6,88489.422
2012-11-09,7,93445.281
2012-11-09,8,97362.445
2012-11-09,9,99539.156
2012-11-09,10,99480.555
2012-11-09,11,99122.094
2012-11-09,12,98201.453
2012-11-09,13,98433.273
2012-11-09,14,98609.016
2012-11-09,15,98621.117
2012-11-09,16,98461.531
2012-11-09,17,99563.547
2012-11-09,18,101242.438
2012-11-09,19,100697.914
2012-11-09,20,98522.562
2012-11-09,21,96424.062
2012-11-09,22,92602.547
2012-11-09,23,88160.156
2012-11-10,0,84957.891
2012-11-10,1,83331.484
2012-11-10,2,81734.477
2012-11-10,3,81562.664
2012-11-10,4,81827.320
2012-11-10,5,82956.297
2012-11-10,6,84499.133
2012-11-10,7,87117.266
2012-11-10,8,89995.773
2012-11-10,9,92256.188
2012-11-10,10,93573.688
2012-11-10,11,93564.828
2012-11-10,12,93218.641
2012-11-10,13,93155.938
2012-11-10,14,93477.477
2012-11-10,15,93955.680
2012-11-10,16,94741.711
2012-11-10,17,96550.625
2012-11-10,18,98357.469
2012-11-10,19,97736.680
2012-11-10,20,96195.367
2012-11-10,21,93974.203
2012-11-10,22,90909.453
2012-11-10,23,87292.844
2012-11-11,0,84240.617
2012-11-11,1,82730.227
2012-11-11,2,81399.523
2012-11-11,3,81115.445
2012-11-11,4,81308.141
2012-11-11,5,82075.055
2012-11-11,6,82851.617
2012-11-11,7,84760.750
2012-11-11,8,87259.586
2012-11-11,9,89747.086
2012-11-11,10,91175.148
2012-11-11,11,91245.523
2012-11-11,12,91056.180
2012-11-11,13,91087.102
2012-11-11,14,91412.312
2012-11-11,15,92188.531
2012-11-11,16,93402.172
2012-11-11,17,95713.586
2012-11-11,18,97999.555
2012-11-11,19,97883.297
2012-11-11,20,96562.062
2012-11-11,21,93973.625
2012-11-11,22,90824.234
2012-11-11,23,86843.078
2012-11-12,0,83919.133
2012-11-12,1,82711.055
2012-11-12,2,81813.602
2012-11-12,3,82372.719
2012-11-12,4,83339.062
2012-11-12,5,85560.797
2012-11-12,6,89531.836
2012-11-12,7,94997.359
2012-11-12,8,99038.711
2012-11-12,9,100964.492
2012-11-12,10,101388.008
2012-11-12,11,101172.930
2012-11-12,12,100190.188
2012-11-12,13,100522.906
2012-11-12,14,100037.836
2012-11-12,15,100193.016
2012-11-12,16,100309.617
2012-11-12,17,101475.016
2012-11-12,18,102975.078
2012-11-12,19,102163.383
2012-11-12,20,99952.922
2012-11-12,21,97493.219
2012-11-12,22,93210.664
2012-11-12,23,88765.312
2012-11-13,0,85953.367
2012-11-13,1,84356.625
2012-11-13,2,83386.141
2012-11-13,3,83607.812
2012-11-13,4,84539.125
2012-11-13,5,86859.375
2012-11-13,6,90692.453
2012-11-13,7,96276.305
2012-11-13,8,100252.289
2012-11-13,9,102241.648
2012-11-13,10,102392.625
2012-11-13,11,101834.805
2012-11-13,12,100866.930
2012-11-13,13,101084.578
2012-11-13,14,100608.188
2012-11-13,15,100489.773
2012-11-13,16,100651.820
2012-11-13,17,101897.664
2012-11-13,18,103125.898
2012-11-13,19,102202.906
2012-11-13,20,100222.711
2012-11-13,21,97853.758
2012-11-13,22,93814.781
2012-11-13,23,89297.898
2012-11-14,0,86154.766
2012-11-14,1,84510.492
2012-11-14,2,83481.055
2012-11-14,3,83524.039
2012-11-14,4,84711.172
2012-11-14,5,87118.422
2012-11-14,6,90823.453
2012-11-14,7,96520.508
2012-11-14,8,100541.508
2012-11-14,9,102454.258
2012-11-14,10,102379.406
2012-11-14,11,101863.578
2012-11-14,12,101148.695
2012-11-14,13,101219.898
2012-11-14,14,100890.742
2012-11-14,15,101006.703
2012-11-14,16,101385.898
2012-11-14,17,102586.203
2012-11-14,18,103992.961
2012-11-14,19,103197.602
2012-11-14,20,101102.203
2012-11-14,21,98585.305
2012-11-14,22,94279.875
2012-11-14,23,89847.320
2012-11-15,0,87040.344
2012-11-15,1,84531.039
2012-11-15,2,83449.836
2012-11-15,3,83820.008
2012-11-15,4,85115.719
2012-11-15,5,87800.219
2012-11-15,6,91392.617
2012-11-15,7,97286.875
2012-11-15,8,101197.820
2012-11-15,9,103256.344
2012-11-15,10,103170.562
2012-11-15,11,102609.547
2012-11-15,12,101549.977
2012-11-15,13,101887.859
2012-11-15,14,101649.938
2012-11-15,15,101850.672
2012-11-15,16,102239.617
2012-11-15,17,103177.445
2012-11-15,18,104416.875
2012-11-15,19,103454.484
2012-11-15,20,101186.086
2012-11-15,21,98705.102
2012-11-15,22,94564.859
2012-11-15,23,90483.219
2012-11-16,0,87162.547
2012-11-16,1,84882.398
2012-11-16,2,83617.984
2012-11-16,3,83705.469
2012-11-16,4,84926.906
2012-11-16,5,87375.820
2012-11-16,6,91218.844
2012-11-16,7,97167.891
2012-11-16,8,100925.648
2012-11-16,9,102686.781
2012-11-16,10,102738.930
2012-11-16,11,102106.133
2012-11-16,12,101034.680
2012-11-16,13,101352.914
2012-11-16,14,101150.953
2012-11-16,15,101313.734
2012-11-16,16,101655.867
2012-11-16,17,102782.625
2012-11-16,18,104072.297
2012-11-16,19,103019.750
2012-11-16,20,100851.352
2012-11-16,21,98601.406
2012-11-16,22,94377.734
2012-11-16,23,90647.016
2012-11-17,0,87511.758
2012-11-17,1,85124.023
2012-11-17,2,83800.234
2012-11-17,3,83124.273
2012-11-17,4,83436.828
2012-11-17,5,84806.648
2012-11-17,6,86702.227
2012-11-17,7,89681.031
2012-11-17,8,92543.648
2012-11-17,9,94878.898
2012-11-17,10,95868.148
2012-11-17,11,95565.219
2012-11-17,12,95235.992
2012-11-17,13,95113.609
2012-11-17,14,95369.719
2012-11-17,15,96077.688
2012-11-17,16,97285.953
2012-11-17,17,99270.883
2012-11-17,18,100969.758
2012-11-17,19,100531.094
2012-11-17,20,98790.125
2012-11-17,21,96488.086
2012-11-17,22,92934.109
2012-11-17,23,89415.750
2012-11-18,0,86248.531
2012-11-18,1,84741.070
2012-11-18,2,83267.961
2012-11-18,3,82986.781
2012-11-18,4,83331.281
2012-11-18,5,84145.609
2012-11-18,6,86612.641
2012-11-18,7,87549.641
2012-11-18,8,89491.805
2012-11-18,9,91977.352
2012-11-18,10,93485.633
2012-11-18,11,93760.195
2012-11-18,12,93546.406
2012-11-18,13,93721.180
2012-11-18,14,94303.156
2012-11-18,15,95182.133
2012-11-18,16,96574.352
2012-11-18,17,99035.953
2012-11-18,18,101186.805
2012-11-18,19,100923.492
2012-11-18,20,99395.227
2012-11-18,21,96871.344
2012-11-18,22,92902.102
2012-11-18,23,89412.250
2012-11-19,0,86115.703
2012-11-19,1,84273.758
2012-11-19,2,83287.133
2012-11-19,3,83360.844
2012-11-19,4,84311.703
2012-11-19,5,86697.531
2012-11-19,6,90793.609
2012-11-19,7,97014.031
2012-11-19,8,101123.656
2012-11-19,9,103133.688
2012-11-19,10,103365.945
2012-11-19,11,102812.789
2012-11-19,12,101870.703
2012-11-19,13,102257.844
2012-11-19,14,102035.672
2012-11-19,15,101957.008
2012-11-19,16,102577.492
2012-11-19,17,103832.742
2012-11-19,18,104837.531
2012-11-19,19,103850.055
2012-11-19,20,101632.492
2012-11-19,21,99223.086
2012-11-19,22,95271.086
2012-11-19,23,91010.992
2012-11-20,0,86788.102
2012-11-20,1,85296.258
2012-11-20,2,84999.906
2012-11-20,3,84600.117
2012-11-20,4,85670.875
2012-11-20,5,87856.625
2012-11-20,6,91947.039
2012-11-20,7,97808.555
2012-11-20,8,101762.125
2012-11-20,9,103630.219
2012-11-20,10,103287.492
2012-11-20,11,102565.664
2012-11-20,12,101689.547
2012-11-20,13,101876.633
2012-11-20,14,101585.961
2012-11-20,15,101478.180
2012-11-20,16,102172.406
2012-11-20,17,103291.602
2012-11-20,18,104631.609
2012-11-20,19,103654.352
2012-11-20,20,101440.164
2012-11-20,21,99115.719
2012-11-20,22,94903.367
2012-11-20,23,90520.445
2012-11-21,0,86880.891
2012-11-21,1,85347.625
2012-11-21,2,84642.656
2012-11-21,3,85281.469
2012-11-21,4,86152.727
2012-11-21,5,88082.672
2012-11-21,6,92082.023
2012-11-21,7,97927.000
2012-11-21,8,101981.195
2012-11-21,9,103876.922
2012-11-21,10,103740.719
2012-11-21,11,103214.500
2012-11-21,12,102224.148
2012-11-21,13,102438.445
2012-11-21,14,102285.875
2012-11-21,15,102160.273
2012-11-21,16,102797.430
2012-11-21,17,103895.320
2012-11-21,18,105072.570
2012-11-21,19,104077.828
2012-11-21,20,101833.133
2012-11-21,21,99443.352
2012-11-21,22,95143.031
2012-11-21,23,90551.922
